#xind    lon    lat 
4044 97.5354 -18.1737 
4045 96.0385 -15.3995 
4046  94.58 -12.6297 
4047 93.2151 -9.86126 
4048 91.6713 -7.32798 
4049 90.1354 -4.78361 
4050 88.6097 -2.24815 
4051    144 -58.2825 
4052 139.192 -56.8378 
4053 134.762 -55.2226 
4054 130.692 -53.4597 
4055 126.957 -51.5698 
4056 123.619 -49.3034 
4057 120.579 -46.9493 
4058 117.799 -44.5217 
4059 115.245 -42.032 
4060 113.24 -39.4968 
4061 111.377 -36.9295 
4062 109.636 -34.3351 
4063    108 -31.7175 
4064 106.454 -29.0801 
4065 104.986 -26.426 
4066 103.584 -23.7575 
4067 102.238 -21.0769 
4068 100.655 -18.3507 
4069  99.12 -15.6118 
4070 97.626 -12.8626 
4071 96.1644 -10.1051 
4072 94.6022 -7.58525 
4073 93.0581 -5.05985 
4074 91.5261 -2.53083 
4075     90      0 
4076    144 -55.6394 
4077 139.505 -54.1979 
4078 135.322 -52.589 
4079 131.465 -50.8454 
4080 128.065 -48.6919 
4081 124.86 -46.4552 
4082 121.91 -44.122 
4083 119.205 -41.7236 
4084 116.672 -39.3253 
4085 114.692 -36.8118 
4086 112.837 -34.2564 
4087 111.106 -31.6798 
4088 109.546 -29.0801 
4089    108 -26.4576 
4090 106.523 -23.8075 
4091 105.118 -21.15 
4092 103.738 -18.526 
4093 102.154 -15.8089 
4094 100.613 -13.0669 
4095 99.118 -10.3228 
4096 97.5882 -7.81499 
4097 96.0262 -5.29706 
4098 94.4778 -2.76247 
4099 92.946 -0.23201 
4100 91.3903 2.24815 
4101    144 -52.9963 
4102 139.773 -51.5457 
4103 135.819 -49.953 
4104  132.3 -47.9284 
4105 129.052 -45.8045 
4106 125.974 -43.5809 
4107 123.118 -41.2807 
4108 120.471 -38.9696 
4109 117.992 -36.6025 
4110 116.044 -34.0992 
4111 114.208 -31.567 
4112 112.571 -29.0059 
4113 111.014 -26.426 
4114 109.477 -23.8075 
4115    108 -21.1744 
4116 106.575 -18.5743 
4117 105.193 -15.9637 
4118 103.617 -13.2433 
4119 102.075 -10.5135 
4120 100.526 -8.01968 
4121 98.9964 -5.52013 
4122 97.4406 -2.99286 
4123 95.892 -0.463407 
4124 94.3408 2.01653 
4125 92.7849 4.49498 
4126    144 -50.3532 
4127 140.001 -48.9039 
4128 136.414 -47.0029 
4129 133.059 -44.9952 
4130 129.942 -42.9094 
4131 126.972 -40.7073 
4132 124.239 -38.4824 
4133 121.655 -36.1935 
4134 119.222 -33.8661 
4135 117.299 -31.3795 
4136 115.602 -28.8579 
4137 113.974 -26.3109 
4138 112.416 -23.7575 
4139 110.882 -21.15 
4140 109.425 -18.5743 
4141    108 -15.9819 
4142 106.612 -13.3919 
4143 105.036 -10.6769 
4144 103.478 -8.197 
4145 101.93 -5.70534 
4146 100.394 -3.22197 
4147 98.8383 -0.693579 
4148 97.301 1.7861 
4149  95.75 4.27044 
4150 94.1881 6.73914 
4151    144 -47.71 
4152 140.357 -45.9342 
4153 136.946 -44.05 
4154 133.75 -42.0706 
4155 130.752 -40.008 
4156 127.933 -37.8728 
4157 125.275 -35.6742 
4158 122.761 -33.4203 
4159 120.376 -31.1183 
4160 118.61 -28.6377 
4161 116.926 -26.1352 
4162 115.313 -23.6141 
4163 113.762 -21.0769 
4164 112.262 -18.526 
4165 110.807 -15.9637 
4166 109.388 -13.3919 
4167    108 -10.8123 
4168 106.422 -8.34709 
4169 104.865 -5.8757 
4170 103.321 -3.40003 
4171 101.785 -0.921917 
4172 100.251 1.55686 
4173 98.7134 4.03452 
4174 97.1665 6.50926 
4175 95.6043 8.97926 
4176    144 -45.0669 
4177 140.52 -43.2911 
4178 137.239 -41.4053 
4179 134.161 -39.4329 
4180 131.22 -37.349 
4181 128.485 -35.2231 
4182 125.889 -33.0281 
4183 123.433 -30.7843 
4184 121.99 -28.3974 
4185 120.231 -25.9342 
4186 118.544 -23.4367 
4187 116.933 -20.9287 
4188 115.345 -18.3507 
4189 113.846 -15.8089 
4190 112.383 -13.2433 
4191 110.964 -10.6769 
4192 109.578 -8.34709 
4193    108 -5.88444 
4194 106.436 -3.4028 
4195 104.892 -0.926003 
4196 103.327 1.60967 
4197 101.793 4.09319 
4198 100.249 6.58819 
4199 98.7016 9.07123 
4200 97.0381 11.2139 
4201    144 -42.4238 
4202 140.665 -40.6373 
4203 137.509 -38.7599 
4204 134.505 -36.7599 
4205 131.656 -34.6882 
4206 128.999 -32.5604 
4207 126.467 -30.3792 
4208 124.963 -28.0267 
4209 123.523 -25.6585 
4210 121.778 -23.1996 
4211 120.096 -20.7222 
4212 118.465 -18.1737 
4213 116.88 -15.6118 
4214 115.387 -13.0669 
4215 113.925 -10.5135 
4216 112.522 -8.197 
4217 111.135 -5.8757 
4218 109.564 -3.4028 
4219    108 -0.927367 
4220 106.438 1.60696 
4221 104.873 4.14009 
4222 103.344 6.64097 
4223  101.8 9.13712 
4224 100.16 11.2939 
4225 98.4943 13.4416 
4226    144 -39.7807 
4227 140.79 -37.9933 
4228 137.746 -36.072 
4229 134.836 -34.0762 
4230 132.065 -32.026 
4231 129.474 -29.9046 
4232 127.924 -27.587 
4233 126.426 -25.2476 
4234 124.987 -22.9043 
4235 123.25 -20.458 
4236 121.589 -17.939 
4237 119.961 -15.3995 
4238 118.374 -12.8626 
4239 116.882 -10.3228 
4240 115.474 -8.01968 
4241 114.07 -5.70534 
4242 112.679 -3.40003 
4243 111.108 -0.926003 
4244 109.562 1.60696 
4245    108 4.14624 
4246 106.428 6.66748 
4247  104.9 9.17674 
4248 103.292 11.3478 
4249 101.65 13.516 
4250 99.9777 15.6608 
4251    144 -37.1375 
4252 140.913 -35.298 
4253 137.967 -33.3836 
4254 135.149 -31.4026 
4255 132.45 -29.3625 
4256 130.847 -27.0801 
4257 129.308 -24.7803 
4258 127.826 -22.4653 
4259 126.392 -20.1372 
4260 124.691 -17.6481 
4261 123.036 -15.1448 
4262 121.42 -12.6297 
4263 119.836 -10.1051 
4264 118.412 -7.81499 
4265 117.004 -5.52013 
4266 115.606 -3.22197 
4267 114.215 -0.921917 
4268 112.673 1.60967 
4269 111.127 4.14009 
4270 109.572 6.66748 
4271    108 9.18996 
4272 106.415 11.3747 
4273 104.806 13.5509 
4274 103.168 15.7166 
4275 101.494 17.8698 
4276    144 -34.4944 
4277 141.009 -32.6535 
4278 138.138 -30.7342 
4279 135.393 -28.7551 
4280 133.799 -26.5056 
4281 132.209 -24.2356 
4282 130.671 -21.9388 
4283 129.196 -19.6334 
4284 127.749 -17.3594 
4285 126.054 -14.8784 
4286 124.397 -12.3716 
4287 122.785 -9.86126 
4288 121.398 -7.58525 
4289 119.974 -5.29706 
4290 118.559 -2.99286 
4291 117.162 -0.693579 
4292 115.749 1.55686 
4293 114.207 4.09319 
4294 112.656 6.64097 
4295  111.1 9.17674 
4296 109.585 11.3747 
4297    108 13.5712 
4298 106.386 15.7704 
4299 104.746 17.9511 
4300 103.048 20.0667 
4301    144 -31.8513 
4302 141.096 -29.9987 
4303  138.3 -28.0847 
4304 136.661 -25.8695 
4305 135.083 -23.6365 
4306 133.508 -21.3686 
4307 131.981 -19.0865 
4308 130.505 -16.8347 
4309 129.064 -14.5726 
4310 127.381 -12.0872 
4311 125.73 -9.59181 
4312 124.329 -7.32798 
4313 122.942 -5.05985 
4314 121.522 -2.76247 
4315 120.108 -0.463407 
4316 118.699 1.7861 
4317 117.287 4.03452 
4318 115.751 6.58819 
4319  114.2 9.13712 
4320 112.708 11.3478 
4321 111.194 13.5509 
4322 109.614 15.7704 
4323    108 17.9782 
4324 106.346 20.1219 
4325 104.646 22.2497 
4326    144 -29.2082 
4327 141.17 -27.3538 
4328 139.501 -25.1718 
4329 137.879 -22.9674 
4330 136.311 -20.7573 
4331 134.747 -18.4981 
4332 133.256 -16.2678 
4333 131.786 -14.0223 
4334 130.347 -11.7788 
4335 128.67 -9.29754 
4336 127.266 -7.04588 
4337 125.865 -4.78361 
4338 124.474 -2.53083 
4339 123.054 -0.23201 
4340 121.659 2.01653 
4341 120.25 4.27044 
4342 118.833 6.50926 
4343 117.298 9.07123 
4344 115.84 11.2939 
4345 114.35 13.516 
4346 112.832 15.7166 
4347 111.254 17.9511 
4348 109.654 20.1219 
4349    108 22.2842 
4350 106.294 24.4166 
4351    144 -26.5651 
4352 142.294 -24.4166 
4353 140.646 -22.2497 
4354 139.048 -20.0667 
4355 137.494 -17.8698 
4356 135.978 -15.6608 
4357 134.494 -13.4416 
4358 133.038 -11.2139 
4359 131.604 -8.97926 
4360 130.188 -6.73914 
4361 128.785 -4.49498 
4362 127.39 -2.24815 
4363    126      0 
4364 124.61 2.24815 
4365 123.215 4.49498 
4366 121.812 6.73914 
4367 120.396 8.97926 
4368 118.962 11.2139 
4369 117.506 13.4416 
4370 116.022 15.6608 
4371 114.506 17.8698 
4372 112.952 20.0667 
4373 111.354 22.2497 
4374 109.706 24.4166 
4375    108 26.5651 
4376      0    -90 
4377    144 -87.3569 
4378    144 -84.7138 
4379    144 -82.0706 
4380    144 -79.4275 
4381    144 -76.7844 
4382    144 -74.1413 
4383    144 -71.4981 
4384    144 -68.855 
4385    144 -66.2119 
4386    144 -63.5688 
4387    144 -60.9256 
4388    144 -58.2825 
4389    144 -55.6394 
4390    144 -52.9963 
4391    144 -50.3532 
4392    144 -47.71 
4393    144 -45.0669 
4394    144 -42.4238 
4395    144 -39.7807 
4396    144 -37.1375 
4397    144 -34.4944 
4398    144 -31.8513 
4399    144 -29.2082 
4400    144 -26.5651 
4401   -144 -87.3569 
4402    180 -85.7191 
4403  166.4 -83.3805 
4404 160.089 -80.8761 
4405 156.52 -78.2563 
4406 154.265 -75.6595 
4407 152.71 -73.0366 
4408 151.576 -70.4148 
4409 150.864 -67.4464 
4410 150.184 -64.8148 
4411 149.635 -62.169 
4412 149.188 -59.5321 
4413 148.808 -56.8378 
4414 148.495 -54.1979 
4415 148.227 -51.5457 
4416 147.999 -48.9039 
4417 147.643 -45.9342 
4418 147.48 -43.2911 
4419 147.335 -40.6373 
4420 147.21 -37.9933 
4421 147.087 -35.298 
4422 146.991 -32.6535 
4423 146.904 -29.9987 
4424 146.83 -27.3538 
4425 145.706 -24.4166 
4426   -144 -84.7138 
4427 -166.4 -83.3805 
4428    180 -81.4131 
4429 171.756 -79.1013 
4430 166.437 -76.6466 
4431 162.863 -74.1496 
4432 160.247 -71.6098 
4433 158.353 -68.7034 
4434 156.896 -65.7807 
4435 155.72 -63.1752 
4436 154.738 -60.5615 
4437 153.932 -57.8943 
4438 153.238 -55.2226 
4439 152.678 -52.589 
4440 152.181 -49.953 
4441 151.586 -47.0029 
4442 151.054 -44.05 
4443 150.761 -41.4053 
4444 150.491 -38.7599 
4445 150.254 -36.072 
4446 150.033 -33.3836 
4447 149.862 -30.7342 
4448  149.7 -28.0847 
4449 148.499 -25.1718 
4450 147.354 -22.2497 
4451   -144 -82.0706 
4452 -160.089 -80.8761 
4453 -171.756 -79.1013 
4454    180 -77.0061 
4455 174.089 -74.7365 
4456 169.85 -72.3656 
4457 166.634 -69.5887 
4458 164.14 -66.7566 
4459 162.155 -63.9072 
4460 160.608 -61.3469 
4461 159.356 -58.7301 
4462 158.265 -56.0929 
4463 157.308 -53.4597 
4464 156.535 -50.8454 
4465  155.7 -47.9284 
4466 154.941 -44.9952 
4467 154.25 -42.0706 
4468 153.839 -39.4329 
4469 153.495 -36.7599 
4470 153.164 -34.0762 
4471 152.851 -31.4026 
4472 152.607 -28.7551 
4473 151.339 -25.8695 
4474 150.121 -22.9674 
4475 148.952 -20.0667 
4476   -144 -79.4275 
4477 -156.52 -78.2563 
4478 -166.437 -76.6466 
4479 -174.089 -74.7365 
4480    180 -72.6249 
4481 175.421 -70.0462 
4482 171.868 -67.3763 
4483 169.037 -64.644 
4484 166.728 -61.8675 
4485 164.989 -59.3189 
4486 163.495 -56.7504 
4487 162.192 -54.1663 
4488 161.043 -51.5698 
4489 159.935 -48.6919 
4490 158.948 -45.8045 
4491 158.058 -42.9094 
4492 157.248 -40.008 
4493 156.78 -37.349 
4494 156.344 -34.6882 
4495 155.935 -32.026 
4496 155.55 -29.3625 
4497 154.201 -26.5056 
4498 152.917 -23.6365 
4499 151.689 -20.7573 
4500 150.506 -17.8698 
4501   -144 -76.7844 
4502 -154.265 -75.6595 
4503 -162.863 -74.1496 
4504 -169.85 -72.3656 
4505 -175.421 -70.0462 
4506    180 -67.5812 
4507 176.304 -64.9968 
4508 173.293 -62.3462 
4509 170.713 -59.6953 
4510  168.8 -57.198 
4511 167.133 -54.663 
4512 165.678 -52.1164 
4513 164.381 -49.3034 
4514 163.14 -46.4552 
4515 162.026 -43.5809 
4516 161.028 -40.7073 
4517 160.067 -37.8728 
4518 159.515 -35.2231 
4519 159.001 -32.5604 
4520 158.526 -29.9046 
4521 157.153 -27.0801 
4522 155.791 -24.2356 
4523 154.492 -21.3686 
4524 153.253 -18.4981 
4525 152.022 -15.6608 
4526   -144 -74.1413 
4527 -152.71 -73.0366 
4528 -160.247 -71.6098 
4529 -166.634 -69.5887 
4530 -171.868 -67.3763 
4531 -176.304 -64.9968 
4532    180 -62.5076 
4533 176.878 -59.994 
4534 174.202 -57.4173 
4535 172.188 -54.962 
4536 170.408 -52.4773 
4537 168.83 -49.7229 
4538 167.421 -46.9493 
4539 166.09 -44.122 
4540 164.882 -41.2807 
4541 163.761 -38.4824 
4542 162.725 -35.6742 
4543 162.111 -33.0281 
4544 161.533 -30.3792 
4545 160.076 -27.587 
4546 158.692 -24.7803 
4547 157.329 -21.9388 
4548 156.019 -19.0865 
4549 154.744 -16.2678 
4550 153.506 -13.4416 
4551   -144 -71.4981 
4552 -151.576 -70.4148 
4553 -158.353 -68.7034 
4554 -164.14 -66.7566 
4555 -169.037 -64.644 
4556 -173.293 -62.3462 
4557 -176.878 -59.994 
4558    180 -57.5505 
4559 177.274 -55.0543 
4560 175.196 -52.6469 
4561 173.359 -49.9643 
4562 171.699 -47.2469 
4563 170.201 -44.5217 
4564 168.795 -41.7236 
4565 167.529 -38.9696 
4566 166.345 -36.1935 
4567 165.239 -33.4203 
4568 164.567 -30.7843 
4569 163.037 -28.0267 
4570 161.574 -25.2476 
4571 160.174 -22.4653 
4572 158.804 -19.6334 
4573 157.495 -16.8347 
4574 156.214 -14.0223 
4575 154.962 -11.2139 
4576   -144 -68.855 
4577 -150.864 -67.4464 
4578 -156.896 -65.7807 
4579 -162.155 -63.9072 
4580 -166.728 -61.8675 
4581 -170.713 -59.6953 
4582 -174.202 -57.4173 
4583 -177.274 -55.0543 
4584    180 -52.6226 
4585 177.898 -50.0203 
4586 176.013 -47.3839 
4587 174.309 -44.7195 
4588 172.755 -42.032 
4589 171.328 -39.3253 
4590 170.008 -36.6025 
4591 168.778 -33.8661 
4592 167.624 -31.1183 
4593 166.01 -28.3974 
4594 164.477 -25.6585 
4595 163.013 -22.9043 
4596 161.608 -20.1372 
4597 160.251 -17.3594 
4598 158.936 -14.5726 
4599 157.653 -11.7788 
4600 156.396 -8.97926 
4601   -144 -66.2119 
4602 -150.184 -64.8148 
4603 -155.72 -63.1752 
4604 -160.608 -61.3469 
4605 -164.989 -59.3189 
4606 -168.8 -57.198 
4607 -172.188 -54.962 
4608 -175.196 -52.6469 
4609 -177.898 -50.0203 
4610    180 -47.453 
4611 178.095 -44.8395 
4612 176.371 -42.2033 
4613 174.76 -39.4968 
4614 173.308 -36.8118 
4615 171.956 -34.0992 
4616 170.701 -31.3795 
4617 169.39 -28.6377 
4618 167.769 -25.9342 
4619 166.222 -23.1996 
4620 164.75 -20.458 
4621 163.309 -17.6481 
4622 161.946 -14.8784 
4623 160.619 -12.0872 
4624 159.33 -9.29754 
4625 157.812 -6.73914 
4626   -144 -63.5688 
4627 -149.635 -62.169 
4628 -154.738 -60.5615 
4629 -159.356 -58.7301 
4630 -163.495 -56.7504 
4631 -167.133 -54.663 
4632 -170.408 -52.4773 
4633 -173.359 -49.9643 
4634 -176.013 -47.3839 
4635 -178.095 -44.8395 
4636    180 -42.2605 
4637 178.247 -39.6072 
4638 176.623 -36.9295 
4639 175.163 -34.2564 
4640 173.792 -31.567 
4641 172.398 -28.8579 
4642 171.074 -26.1352 
4643 169.456 -23.4367 
4644 167.904 -20.7222 
4645 166.411 -17.939 
4646 164.964 -15.1448 
4647 163.603 -12.3716 
4648 162.27 -9.59181 
4649 160.734 -7.04588 
4650 159.215 -4.49498 
4651   -144 -60.9256 
4652 -149.188 -59.5321 
4653 -153.932 -57.8943 
4654 -158.265 -56.0929 
4655 -162.192 -54.1663 
4656 -165.678 -52.1164 
4657 -168.83 -49.7229 
4658 -171.699 -47.2469 
4659 -174.309 -44.7195 
4660 -176.371 -42.2033 
4661 -178.247 -39.6072 
4662    180 -36.9774 
4663 178.364 -34.3351 
4664 176.894 -31.6798 
4665 175.429 -29.0059 
4666 174.026 -26.3109 
4667 172.687 -23.6141 
4668 171.067 -20.9287 
4669 169.535 -18.1737 
4670 168.039 -15.3995 
4671 166.58 -12.6297 
4672 165.215 -9.86126 
4673 163.671 -7.32798 
4674 162.135 -4.78361 
4675 160.61 -2.24815 
4676   -144 -58.2825 
4677 -148.808 -56.8378 
4678 -153.238 -55.2226 
4679 -157.308 -53.4597 
4680 -161.043 -51.5698 
4681 -164.381 -49.3034 
4682 -167.421 -46.9493 
4683 -170.201 -44.5217 
4684 -172.755 -42.032 
4685 -174.76 -39.4968 
4686 -176.623 -36.9295 
4687 -178.364 -34.3351 
4688    180 -31.7175 
4689 178.454 -29.0801 
4690 176.986 -26.426 
4691 175.584 -23.7575 
4692 174.238 -21.0769 
4693 172.655 -18.3507 
4694 171.12 -15.6118 
4695 169.626 -12.8626 
4696 168.164 -10.1051 
4697 166.602 -7.58525 
4698 165.058 -5.05985 
4699 163.526 -2.53083 
4700    162      0 
4701   -144 -55.6394 
4702 -148.495 -54.1979 
4703 -152.678 -52.589 
4704 -156.535 -50.8454 
4705 -159.935 -48.6919 
4706 -163.14 -46.4552 
4707 -166.09 -44.122 
4708 -168.795 -41.7236 
4709 -171.328 -39.3253 
4710 -173.308 -36.8118 
4711 -175.163 -34.2564 
4712 -176.894 -31.6798 
4713 -178.454 -29.0801 
4714    180 -26.4576 
4715 178.523 -23.8075 
4716 177.118 -21.15 
4717 175.738 -18.526 
4718 174.154 -15.8089 
4719 172.613 -13.0669 
4720 171.118 -10.3228 
4721 169.588 -7.81499 
4722 168.026 -5.29706 
4723 166.478 -2.76247 
4724 164.946 -0.23201 
4725 163.39 2.24815 
4726   -144 -52.9963 
4727 -148.227 -51.5457 
4728 -152.181 -49.953 
4729 -155.7 -47.9284 
4730 -158.948 -45.8045 
4731 -162.026 -43.5809 
4732 -164.882 -41.2807 
4733 -167.529 -38.9696 
4734 -170.008 -36.6025 
4735 -171.956 -34.0992 
4736 -173.792 -31.567 
4737 -175.429 -29.0059 
4738 -176.986 -26.426 
4739 -178.523 -23.8075 
4740    180 -21.1744 
4741 178.575 -18.5743 
4742 177.193 -15.9637 
4743 175.617 -13.2433 
4744 174.075 -10.5135 
4745 172.526 -8.01968 
4746 170.996 -5.52013 
4747 169.441 -2.99286 
4748 167.892 -0.463407 
4749 166.341 2.01653 
4750 164.785 4.49498 
4751   -144 -50.3532 
4752 -147.999 -48.9039 
4753 -151.586 -47.0029 
4754 -154.941 -44.9952 
4755 -158.058 -42.9094 
4756 -161.028 -40.7073 
4757 -163.761 -38.4824 
4758 -166.345 -36.1935 
4759 -168.778 -33.8661 
4760 -170.701 -31.3795 
4761 -172.398 -28.8579 
4762 -174.026 -26.3109 
4763 -175.584 -23.7575 
4764 -177.118 -21.15 
4765 -178.575 -18.5743 
4766    180 -15.9819 
4767 178.612 -13.3919 
4768 177.036 -10.6769 
4769 175.478 -8.197 
4770 173.93 -5.70534 
4771 172.394 -3.22197 
4772 170.838 -0.693579 
4773 169.301 1.7861 
4774 167.75 4.27044 
4775 166.188 6.73914 
4776   -144 -47.71 
4777 -147.643 -45.9342 
4778 -151.054 -44.05 
4779 -154.25 -42.0706 
4780 -157.248 -40.008 
4781 -160.067 -37.8728 
4782 -162.725 -35.6742 
4783 -165.239 -33.4203 
4784 -167.624 -31.1183 
4785 -169.39 -28.6377 
4786 -171.074 -26.1352 
4787 -172.687 -23.6141 
4788 -174.238 -21.0769 
4789 -175.738 -18.526 
4790 -177.193 -15.9637 
4791 -178.612 -13.3919 
4792    180 -10.8123 
4793 178.422 -8.34709 
4794 176.865 -5.8757 
4795 175.321 -3.40003 
4796 173.785 -0.921917 
4797 172.251 1.55686 
4798 170.713 4.03452 
4799 169.167 6.50926 
4800 167.604 8.97926 
4801   -144 -45.0669 
4802 -147.48 -43.2911 
4803 -150.761 -41.4053 
4804 -153.839 -39.4329 
4805 -156.78 -37.349 
4806 -159.515 -35.2231 
4807 -162.111 -33.0281 
4808 -164.567 -30.7843 
4809 -166.01 -28.3974 
4810 -167.769 -25.9342 
4811 -169.456 -23.4367 
4812 -171.067 -20.9287 
4813 -172.655 -18.3507 
4814 -174.154 -15.8089 
4815 -175.617 -13.2433 
4816 -177.036 -10.6769 
4817 -178.422 -8.34709 
4818    180 -5.88444 
4819 178.436 -3.4028 
4820 176.892 -0.926003 
4821 175.327 1.60967 
4822 173.793 4.09319 
4823 172.249 6.58819 
4824 170.702 9.07123 
4825 169.038 11.2139 
4826   -144 -42.4238 
4827 -147.335 -40.6373 
4828 -150.491 -38.7599 
4829 -153.495 -36.7599 
4830 -156.344 -34.6882 
4831 -159.001 -32.5604 
4832 -161.533 -30.3792 
4833 -163.037 -28.0267 
4834 -164.477 -25.6585 
4835 -166.222 -23.1996 
4836 -167.904 -20.7222 
4837 -169.535 -18.1737 
4838 -171.12 -15.6118 
4839 -172.613 -13.0669 
4840 -174.075 -10.5135 
4841 -175.478 -8.197 
4842 -176.865 -5.8757 
4843 -178.436 -3.4028 
4844    180 -0.927367 
4845 178.438 1.60696 
4846 176.873 4.14009 
4847 175.344 6.64097 
4848  173.8 9.13712 
4849 172.16 11.2939 
4850 170.494 13.4416 
4851   -144 -39.7807 
4852 -147.21 -37.9933 
4853 -150.254 -36.072 
4854 -153.164 -34.0762 
4855 -155.935 -32.026 
4856 -158.526 -29.9046 
4857 -160.076 -27.587 
4858 -161.574 -25.2476 
4859 -163.013 -22.9043 
4860 -164.75 -20.458 
4861 -166.411 -17.939 
4862 -168.039 -15.3995 
4863 -169.626 -12.8626 
4864 -171.118 -10.3228 
4865 -172.526 -8.01968 
4866 -173.93 -5.70534 
4867 -175.321 -3.40003 
4868 -176.892 -0.926003 
4869 -178.438 1.60696 
4870    180 4.14624 
4871 178.428 6.66748 
4872  176.9 9.17674 
4873 175.292 11.3478 
4874 173.65 13.516 
4875 171.978 15.6608 
4876   -144 -37.1375 
4877 -147.087 -35.298 
4878 -150.033 -33.3836 
4879 -152.851 -31.4026 
4880 -155.55 -29.3625 
4881 -157.153 -27.0801 
4882 -158.692 -24.7803 
4883 -160.174 -22.4653 
4884 -161.608 -20.1372 
4885 -163.309 -17.6481 
4886 -164.964 -15.1448 
4887 -166.58 -12.6297 
4888 -168.164 -10.1051 
4889 -169.588 -7.81499 
4890 -170.996 -5.52013 
4891 -172.394 -3.22197 
4892 -173.785 -0.921917 
4893 -175.327 1.60967 
4894 -176.873 4.14009 
4895 -178.428 6.66748 
4896    180 9.18996 
4897 178.415 11.3747 
4898 176.806 13.5509 
4899 175.168 15.7166 
4900 173.494 17.8698 
4901   -144 -34.4944 
4902 -146.991 -32.6535 
4903 -149.862 -30.7342 
4904 -152.607 -28.7551 
4905 -154.201 -26.5056 
4906 -155.791 -24.2356 
4907 -157.329 -21.9388 
4908 -158.804 -19.6334 
4909 -160.251 -17.3594 
4910 -161.946 -14.8784 
4911 -163.603 -12.3716 
4912 -165.215 -9.86126 
4913 -166.602 -7.58525 
4914 -168.026 -5.29706 
4915 -169.441 -2.99286 
4916 -170.838 -0.693579 
4917 -172.251 1.55686 
4918 -173.793 4.09319 
4919 -175.344 6.64097 
4920 -176.9 9.17674 
4921 -178.415 11.3747 
4922    180 13.5712 
4923 178.386 15.7704 
4924 176.746 17.9511 
4925 175.048 20.0667 
4926   -144 -31.8513 
4927 -146.904 -29.9987 
4928 -149.7 -28.0847 
4929 -151.339 -25.8695 
4930 -152.917 -23.6365 
4931 -154.492 -21.3686 
4932 -156.019 -19.0865 
4933 -157.495 -16.8347 
4934 -158.936 -14.5726 
4935 -160.619 -12.0872 
4936 -162.27 -9.59181 
4937 -163.671 -7.32798 
4938 -165.058 -5.05985 
4939 -166.478 -2.76247 
4940 -167.892 -0.463407 
4941 -169.301 1.7861 
4942 -170.713 4.03452 
4943 -172.249 6.58819 
4944 -173.8 9.13712 
4945 -175.292 11.3478 
4946 -176.806 13.5509 
4947 -178.386 15.7704 
4948    180 17.9782 
4949 178.346 20.1219 
4950 176.646 22.2497 
4951   -144 -29.2082 
4952 -146.83 -27.3538 
4953 -148.499 -25.1718 
4954 -150.121 -22.9674 
4955 -151.689 -20.7573 
4956 -153.253 -18.4981 
4957 -154.744 -16.2678 
4958 -156.214 -14.0223 
4959 -157.653 -11.7788 
4960 -159.33 -9.29754 
4961 -160.734 -7.04588 
4962 -162.135 -4.78361 
4963 -163.526 -2.53083 
4964 -164.946 -0.23201 
4965 -166.341 2.01653 
4966 -167.75 4.27044 
4967 -169.167 6.50926 
4968 -170.702 9.07123 
4969 -172.16 11.2939 
4970 -173.65 13.516 
4971 -175.168 15.7166 
4972 -176.746 17.9511 
4973 -178.346 20.1219 
4974    180 22.2842 
4975 178.294 24.4166 
4976   -144 -26.5651 
4977 -145.706 -24.4166 
4978 -147.354 -22.2497 
4979 -148.952 -20.0667 
4980 -150.506 -17.8698 
4981 -152.022 -15.6608 
4982 -153.506 -13.4416 
4983 -154.962 -11.2139 
4984 -156.396 -8.97926 
4985 -157.812 -6.73914 
4986 -159.215 -4.49498 
4987 -160.61 -2.24815 
4988   -162      0 
4989 -163.39 2.24815 
4990 -164.785 4.49498 
4991 -166.188 6.73914 
4992 -167.604 8.97926 
4993 -169.038 11.2139 
4994 -170.494 13.4416 
4995 -171.978 15.6608 
4996 -173.494 17.8698 
4997 -175.048 20.0667 
4998 -176.646 22.2497 
4999 -178.294 24.4166 
5000    180 26.5651 
5001      0    -90 
5002   -144 -87.3569 
5003   -144 -84.7138 
5004   -144 -82.0706 
5005   -144 -79.4275 
5006   -144 -76.7844 
5007   -144 -74.1413 
5008   -144 -71.4981 
5009   -144 -68.855 
5010   -144 -66.2119 
5011   -144 -63.5688 
5012   -144 -60.9256 
5013   -144 -58.2825 
5014   -144 -55.6394 
5015   -144 -52.9963 
5016   -144 -50.3532 
5017   -144 -47.71 
5018   -144 -45.0669 
5019   -144 -42.4238 
5020   -144 -39.7807 
5021   -144 -37.1375 
5022   -144 -34.4944 
5023   -144 -31.8513 
5024   -144 -29.2082 
5025   -144 -26.5651 
5026    -72 -87.3569 
5027   -108 -85.7191 
5028 -121.6 -83.3805 
5029 -127.911 -80.8761 
5030 -131.48 -78.2563 
5031 -133.735 -75.6595 
5032 -135.29 -73.0366 
5033 -136.424 -70.4148 
5034 -137.136 -67.4464 
5035 -137.816 -64.8148 
5036 -138.365 -62.169 
5037 -138.812 -59.5321 
5038 -139.192 -56.8378 
5039 -139.505 -54.1979 
5040 -139.773 -51.5457 
5041 -140.001 -48.9039 
5042 -140.357 -45.9342 
5043 -140.52 -43.2911 
5044 -140.665 -40.6373 
5045 -140.79 -37.9933 
5046 -140.913 -35.298 
5047 -141.009 -32.6535 
5048 -141.096 -29.9987 
5049 -141.17 -27.3538 
5050 -142.294 -24.4166 
5051    -72 -84.7138 
5052  -94.4 -83.3805 
